English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
Complete a run using Digital Crown controls.,Terminez une partie avec Digital Crown.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Digital Crown controls.,Vous avez terminé une partie avec Digital Crown.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.earnedDescription,≤ 200 characters,needs_review,
Game Controller Controls,Commandes manette,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.name,≤ 100 characters,needs_review,
Complete a run using Game Controller controls.,Terminez une partie avec une manette.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Game Controller controls.,Vous avez terminé une partie avec une manette.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.earnedDescription,≤ 200 characters,needs_review,
GAAD Assistive Week,Semaine GAAD Assistive,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.name,≤ 100 characters,needs_review,
Complete a run during GAAD week using assistive technology.,Terminez une partie pendant la semaine GAAD avec une technologie d'assistance.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run during GAAD week using assistive technology.,Vous avez terminé une partie pendant la semaine GAAD avec une technologie d'assistance.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.earnedDescription,≤ 200 characters,needs_review,
iPhone High Score - Cruise,iPhone Meilleur score - Cruise,Game Center,leaderboard.bestios001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Dépassez autant de voitures que possible en une seule partie.,Game Center,leaderboard.bestios001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestios001cruise.difficulty,,needs_review,
overtake,dépassement,Game Center,leaderboard.bestios001cruise.suffixSingular,,needs_review,
overtakes,dépassements,Game Center,leaderboard.bestios001cruise.suffixPlural,,needs_review,
iPhone High Score - Fast,iPhone Meilleur score - Rapide,Game Center,leaderboard.bestios001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Dépassez autant de voitures que possible en une seule partie.,Game Center,leaderboard.bestios001fast.description,≤ 500 characters,needs_review,
Fast,Fast,Game Center,leaderboard.bestios001fast.difficulty,,needs_review,
overtake,dépassement,Game Center,leaderboard.bestios001fast.suffixSingular,,needs_review,
overtakes,dépassements,Game Center,leaderboard.bestios001fast.suffixPlural,,needs_review,
iPhone High Score - Rapid,iPhone Meilleur score - Rapid,Game Center,leaderboard.bestios001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Dépassez autant de voitures que possible en une seule partie.,Game Center,leaderboard.bestios001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestios001test.difficulty,,needs_review,
overtake,dépassement,Game Center,leaderboard.bestios001test.suffixSingular,,needs_review,
overtakes,dépassements,Game Center,leaderboard.bestios001test.suffixPlural,,needs_review,
iPad High Score - Cruise,iPad Meilleur score - Cruise,Game Center,leaderboard.bestipad001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Dépassez autant de voitures que possible en une seule partie.,Game Center,leaderboard.bestipad001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestipad001cruise.difficulty,,needs_review,
overtake,dépassement,Game Center,leaderboard.bestipad001cruise.suffixSingular,,needs_review,
overtakes,dépassements,Game Center,leaderboard.bestipad001cruise.suffixPlural,,needs_review,
iPad High Score - Fast,iPad Meilleur score - Rapide,Game Center,leaderboard.bestipad001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Dépassez autant de voitures que possible en une seule partie.,Game Center,leaderboard.bestipad001fast.description,≤ 500 characters,needs_review,
Fast,Fast,Game Center,leaderboard.bestipad001fast.difficulty,,needs_review,
overtake,dépassement,Game Center,leaderboard.bestipad001fast.suffixSingular,,needs_review,
overtakes,dépassements,Game Center,leaderboard.bestipad001fast.suffixPlural,,needs_review,
iPad High Score - Rapid,iPad Meilleur score - Rapid,Game Center,leaderboard.bestipad001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Dépassez autant de voitures que possible en une seule partie.,Game Center,leaderboard.bestipad001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestipad001test.difficulty,,needs_review,
overtake,dépassement,Game Center,leaderboard.bestipad001test.suffixSingular,,needs_review,
overtakes,dépassements,Game Center,leaderboard.bestipad001test.suffixPlural,,needs_review,
Mac High Score - Cruise,Mac Meilleur score - Cruise,Game Center,leaderboard.bestmacos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Dépassez autant de voitures que possible en une seule partie.,Game Center,leaderboard.bestmacos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestmacos001cruise.difficulty,,needs_review,
overtake,dépassement,Game Center,leaderboard.bestmacos001cruise.suffixSingular,,needs_review,
overtakes,dépassements,Game Center,leaderboard.bestmacos001cruise.suffixPlural,,needs_review,
Mac High Score - Fast,Mac Meilleur score - Rapide,Game Center,leaderboard.bestmacos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Dépassez autant de voitures que possible en une seule partie.,Game Center,leaderboard.bestmacos001fast.description,≤ 500 characters,needs_review,
Fast,Fast,Game Center,leaderboard.bestmacos001fast.difficulty,,needs_review,
overtake,dépassement,Game Center,leaderboard.bestmacos001fast.suffixSingular,,needs_review,
overtakes,dépassements,Game Center,leaderboard.bestmacos001fast.suffixPlural,,needs_review,
Mac High Score - Rapid,Mac Meilleur score - Rapid,Game Center,leaderboard.bestmacos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Dépassez autant de voitures que possible en une seule partie.,Game Center,leaderboard.bestmacos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestmacos001test.difficulty,,needs_review,
overtake,dépassement,Game Center,leaderboard.bestmacos001test.suffixSingular,,needs_review,
overtakes,dépassements,Game Center,leaderboard.bestmacos001test.suffixPlural,,needs_review,
Watch High Score - Cruise,Apple Watch Top score - Cruise,Game Center,leaderboard.bestwatchos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Dépassez autant de voitures que possible en une seule partie.,Game Center,leaderboard.bestwatchos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestwatchos001cruise.difficulty,,needs_review,
overtake,dépassement,Game Center,leaderboard.bestwatchos001cruise.suffixSingular,,needs_review,
overtakes,dépassements,Game Center,leaderboard.bestwatchos001cruise.suffixPlural,,needs_review,
Apple Watch High Score - Fast,Apple Watch Top score - Rapide,Game Center,leaderboard.bestwatchos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Dépassez autant de voitures que possible en une seule partie.,Game Center,leaderboard.bestwatchos001fast.description,≤ 500 characters,needs_review,
Fast,Fast,Game Center,leaderboard.bestwatchos001fast.difficulty,,needs_review,
overtake,dépassement,Game Center,leaderboard.bestwatchos001fast.suffixSingular,,needs_review,
overtakes,dépassements,Game Center,leaderboard.bestwatchos001fast.suffixPlural,,needs_review,
Apple Watch High Score - Rapid,Apple Watch Top score - Rapid,Game Center,leaderboard.bestwatchos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Dépassez autant de voitures que possible en une seule partie.,Game Center,leaderboard.bestwatchos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestwatchos001test.difficulty,,needs_review,
overtake,dépassement,Game Center,leaderboard.bestwatchos001test.suffixSingular,,needs_review,
overtakes,dépassements,Game Center,leaderboard.bestwatchos001test.suffixPlural,,needs_review,
Race Through Endless Traffic,Foncez dans le trafic sans fin,Screenshots,slide.0.title,,needs_review,
Dodge traffic and chase overtakes in a retro arcade racer.,Évitez le trafic et enchaînez les dépassements dans cette course arcade rétro.,Screenshots,slide.0.body,,needs_review,
Simple Controls. Pure Arcade Action,Commandes simples. Action arcade pure,Screenshots,slide.1.title,,needs_review,
Move left. Move right. Don't crash. Deceptively simple.,Gauche. Droite. Ne crashez pas. D'une simplicité trompeuse.,Screenshots,slide.1.body,,needs_review,
One Wrong Move. Game Over,Une erreur. Game Over,Screenshots,slide.2.title,,needs_review,
"One mistake ends your run. Restart fast, chase your high score!","Une erreur termine votre partie. Recommencez vite, visez votre record!",Screenshots,slide.2.body,,needs_review,
Accessibility Front and Center,Accessibilité au premier plan,Screenshots,slide.3.title,,needs_review,
"VoiceOver, audio cues, haptics, larger text, and adaptable gameplay settings.","VoiceOver, indices audio, haptique, texte plus grand et réglages de jeu adaptables.",Screenshots,slide.3.body,,needs_review,
Race Friends with SharePlay,Coursez avec des amis via SharePlay,Screenshots,slide.4.title,,needs_review,
"Challenge friends for free. Countdown, compete, rematch.","Défiez vos amis gratuitement. Compte à rebours, course, revanche.",Screenshots,slide.4.body,,needs_review,
Climb the Leaderboard,Grimpez au classement,Screenshots,slide.5.title,,needs_review,
Game Center scores and friend markers keep every run competitive.,Les scores Game Center et les marqueurs d'amis rendent chaque course compétitive.,Screenshots,slide.5.body,,needs_review,
Customize Your Experience,Personnalisez votre expérience,Screenshots,slide.6.title,,needs_review,
"Tune volume, haptics, controls… Go Cruise, Fast, or Rapid!","Volume, haptique, commandes… Cruise, Fast ou Rapid!",Screenshots,slide.6.body,,needs_review,
Choose Your Retro Aesthetic,Choisissez votre style rétro,Screenshots,slide.7.title,,needs_review,
"Switch between four retro eras, from Pocket to 16-Bit.","Passez entre quatre époques rétro, de Pocket à 16-Bit.",Screenshots,slide.7.body,,needs_review,
Unlock Retro Achievements,Débloquez des succès rétro,Screenshots,slide.8.title,,needs_review,
Earn Game Center trophies as you race and improve.,Gagnez des trophées Game Center en courant et en progressant.,Screenshots,slide.8.body,,needs_review,
Play Solo Or With Friends,Jouez solo ou avec des amis,Screenshots,slide.9.title,,needs_review,
"Daily free plays, leaderboards, and live friend races.","Parties gratuites quotidiennes, classements et courses en direct entre amis.",Screenshots,slide.9.body,,needs_review,
"Discover two new visual styles: bold 8-Bit and richly detailed 16-Bit. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.

Testing focus:
- Preview every theme in the Style Gallery and check that cars and helmets stay clear
- Start a SharePlay race with a friend on iPhone, iPad, or Mac
- Compare performance before and after longer runs
- Try landscape layouts, menus, and the game-over flow
- Complete a run with VoiceOver and confirm every announcement is clear","Découvrez deux nouveaux styles visuels : un style 8 bits audacieux et un style 16 bits richement détaillé. La nouvelle galerie de styles permet de prévisualiser facilement chaque thème avant de choisir votre préféré.

Les courses SharePlay entre amis fonctionnent maintenant aussi sur Mac, en plus de l'iPhone et de l'iPad.

Cette mise à jour améliore aussi les performances et les dispositions en mode paysage, peaufine les menus et les écrans de fin de partie, et rend les voitures et les casques plus nets dans tous les thèmes.

RetroRapid! est maintenant entièrement localisé en turc et en polonais.

Merci de courir avec nous.

Points à tester :
- Prévisualisez chaque thème dans la galerie de styles et vérifiez la netteté des autos et des casques
- Lancez une course SharePlay avec un ami sur iPhone, iPad ou Mac
- Comparez les performances avant et après de longues parties
- Testez le mode paysage, les menus et l'écran de fin de partie
- Terminez une partie avec VoiceOver et vérifiez chaque annonce",TestFlight,whats-new,"≤ 4,000 characters",needs_review,
