English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
Complete a run using Swipe controls.,Voltooi een run met veegbesturing.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Swipe controls.,Je hebt een run voltooid met veegbesturing.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.earnedDescription,≤ 200 characters,needs_review,
Keyboard Controls,Toetsenbordbesturing,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.name,≤ 100 characters,needs_review,
Complete a run using Keyboard controls.,Voltooi een run met toetsenbordbesturing.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Keyboard controls.,Je hebt een run voltooid met toetsenbordbesturing.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.earnedDescription,≤ 200 characters,needs_review,
VoiceOver Controls,VoiceOver-besturing,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.name,≤ 100 characters,needs_review,
Complete a run using VoiceOver controls.,Voltooi een run met VoiceOver-besturing.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using VoiceOver controls.,Je hebt een run voltooid met VoiceOver-besturing.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.earnedDescription,≤ 200 characters,needs_review,
Digital Crown Controls,Digital Crown-besturing,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.name,≤ 100 characters,needs_review,
Complete a run using Digital Crown controls.,Voltooi een run met Digital Crown-besturing.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Digital Crown controls.,Je hebt een run voltooid met Digital Crown-besturing.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.earnedDescription,≤ 200 characters,needs_review,
Game Controller Controls,Controllerbesturing,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.name,≤ 100 characters,needs_review,
Complete a run using Game Controller controls.,Voltooi een run met een controller.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Game Controller controls.,Je hebt een run voltooid met een controller.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.earnedDescription,≤ 200 characters,needs_review,
GAAD Assistive Week,GAAD Assistive Week,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.name,≤ 100 characters,needs_review,
Complete a run during GAAD week using assistive technology.,Voltooi tijdens GAAD Week een run met ondersteunende technologie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run during GAAD week using assistive technology.,Je hebt tijdens GAAD Week een run voltooid met ondersteunende technologie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.earnedDescription,≤ 200 characters,needs_review,
iPhone High Score - Cruise,iPhone Highscore - Cruise,Game Center,leaderboard.bestios001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Haal zoveel mogelijk auto's in in één run.,Game Center,leaderboard.bestios001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestios001cruise.difficulty,,needs_review,
overtake,auto,Game Center,leaderboard.bestios001cruise.suffixSingular,,needs_review,
overtakes,auto's,Game Center,leaderboard.bestios001cruise.suffixPlural,,needs_review,
iPhone High Score - Fast,iPhone Highscore - Snel,Game Center,leaderboard.bestios001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Haal zoveel mogelijk auto's in in één run.,Game Center,leaderboard.bestios001fast.description,≤ 500 characters,needs_review,
Fast,Fast,Game Center,leaderboard.bestios001fast.difficulty,,needs_review,
overtake,auto,Game Center,leaderboard.bestios001fast.suffixSingular,,needs_review,
overtakes,auto's,Game Center,leaderboard.bestios001fast.suffixPlural,,needs_review,
iPhone High Score - Rapid,iPhone Highscore - Rapid,Game Center,leaderboard.bestios001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Haal zoveel mogelijk auto's in in één run.,Game Center,leaderboard.bestios001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestios001test.difficulty,,needs_review,
overtake,auto,Game Center,leaderboard.bestios001test.suffixSingular,,needs_review,
overtakes,auto's,Game Center,leaderboard.bestios001test.suffixPlural,,needs_review,
iPad High Score - Cruise,iPad Highscore - Cruise,Game Center,leaderboard.bestipad001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Haal zoveel mogelijk auto's in in één run.,Game Center,leaderboard.bestipad001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestipad001cruise.difficulty,,needs_review,
overtake,auto,Game Center,leaderboard.bestipad001cruise.suffixSingular,,needs_review,
overtakes,auto's,Game Center,leaderboard.bestipad001cruise.suffixPlural,,needs_review,
iPad High Score - Fast,iPad Highscore - Snel,Game Center,leaderboard.bestipad001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Haal zoveel mogelijk auto's in in één run.,Game Center,leaderboard.bestipad001fast.description,≤ 500 characters,needs_review,
Fast,Fast,Game Center,leaderboard.bestipad001fast.difficulty,,needs_review,
overtake,auto,Game Center,leaderboard.bestipad001fast.suffixSingular,,needs_review,
overtakes,auto's,Game Center,leaderboard.bestipad001fast.suffixPlural,,needs_review,
iPad High Score - Rapid,iPad Highscore - Rapid,Game Center,leaderboard.bestipad001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Haal zoveel mogelijk auto's in in één run.,Game Center,leaderboard.bestipad001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestipad001test.difficulty,,needs_review,
overtake,auto,Game Center,leaderboard.bestipad001test.suffixSingular,,needs_review,
overtakes,auto's,Game Center,leaderboard.bestipad001test.suffixPlural,,needs_review,
Mac High Score - Cruise,Mac Highscore - Cruise,Game Center,leaderboard.bestmacos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Haal zoveel mogelijk auto's in in één run.,Game Center,leaderboard.bestmacos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestmacos001cruise.difficulty,,needs_review,
overtake,auto,Game Center,leaderboard.bestmacos001cruise.suffixSingular,,needs_review,
overtakes,auto's,Game Center,leaderboard.bestmacos001cruise.suffixPlural,,needs_review,
Mac High Score - Fast,Mac Highscore - Snel,Game Center,leaderboard.bestmacos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Haal zoveel mogelijk auto's in in één run.,Game Center,leaderboard.bestmacos001fast.description,≤ 500 characters,needs_review,
Fast,Fast,Game Center,leaderboard.bestmacos001fast.difficulty,,needs_review,
overtake,auto,Game Center,leaderboard.bestmacos001fast.suffixSingular,,needs_review,
overtakes,auto's,Game Center,leaderboard.bestmacos001fast.suffixPlural,,needs_review,
Mac High Score - Rapid,Mac Highscore - Rapid,Game Center,leaderboard.bestmacos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Haal zoveel mogelijk auto's in in één run.,Game Center,leaderboard.bestmacos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestmacos001test.difficulty,,needs_review,
overtake,auto,Game Center,leaderboard.bestmacos001test.suffixSingular,,needs_review,
overtakes,auto's,Game Center,leaderboard.bestmacos001test.suffixPlural,,needs_review,
Watch High Score - Cruise,Apple Watch Highscore - Cruise,Game Center,leaderboard.bestwatchos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Haal zoveel mogelijk auto's in in één run.,Game Center,leaderboard.bestwatchos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestwatchos001cruise.difficulty,,needs_review,
overtake,auto,Game Center,leaderboard.bestwatchos001cruise.suffixSingular,,needs_review,
overtakes,auto's,Game Center,leaderboard.bestwatchos001cruise.suffixPlural,,needs_review,
Apple Watch High Score - Fast,Apple Watch Highscore - Snel,Game Center,leaderboard.bestwatchos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Haal zoveel mogelijk auto's in in één run.,Game Center,leaderboard.bestwatchos001fast.description,≤ 500 characters,needs_review,
Fast,Fast,Game Center,leaderboard.bestwatchos001fast.difficulty,,needs_review,
overtake,auto,Game Center,leaderboard.bestwatchos001fast.suffixSingular,,needs_review,
overtakes,auto's,Game Center,leaderboard.bestwatchos001fast.suffixPlural,,needs_review,
Apple Watch High Score - Rapid,Apple Watch Highscore - Rapid,Game Center,leaderboard.bestwatchos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Haal zoveel mogelijk auto's in in één run.,Game Center,leaderboard.bestwatchos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestwatchos001test.difficulty,,needs_review,
overtake,auto,Game Center,leaderboard.bestwatchos001test.suffixSingular,,needs_review,
overtakes,auto's,Game Center,leaderboard.bestwatchos001test.suffixPlural,,needs_review,
Race Through Endless Traffic,Race door eindeloos verkeer,Screenshots,slide.0.title,,needs_review,
Dodge traffic and chase overtakes in a retro arcade racer.,Ontwijk verkeer en pak inhaalslagen in deze retro arcade-racer.,Screenshots,slide.0.body,,needs_review,
Simple Controls. Pure Arcade Action,Simpele besturing. Pure arcade-actie,Screenshots,slide.1.title,,needs_review,
Move left. Move right. Don't crash. Deceptively simple.,Links. Rechts. Niet crashen. Bedrieglijk simpel.,Screenshots,slide.1.body,,needs_review,
One Wrong Move. Game Over,Één fout. Game Over,Screenshots,slide.2.title,,needs_review,
"One mistake ends your run. Restart fast, chase your high score!","Één fout beëindigt je run. Snel herstarten, jaag op je highscore!",Screenshots,slide.2.body,,needs_review,
Accessibility Front and Center,Toegankelijkheid voorop,Screenshots,slide.3.title,,needs_review,
"VoiceOver, audio cues, haptics, larger text, and adaptable gameplay settings.","VoiceOver, audiosignalen, haptiek, grotere tekst en aanpasbare spelinstellingen.",Screenshots,slide.3.body,,needs_review,
Race Friends with SharePlay,Race met vrienden via SharePlay,Screenshots,slide.4.title,,needs_review,
"Challenge friends for free. Countdown, compete, rematch.","Daag vrienden gratis uit. Countdown, strijd, rematch.",Screenshots,slide.4.body,,needs_review,
Climb the Leaderboard,Klim op het scorebord,Screenshots,slide.5.title,,needs_review,
Game Center scores and friend markers keep every run competitive.,Game Center-scores en vriendenmarkeringen houden elke run spannend.,Screenshots,slide.5.body,,needs_review,
Customize Your Experience,Pas je ervaring aan,Screenshots,slide.6.title,,needs_review,
"Tune volume, haptics, controls… Go Cruise, Fast, or Rapid!","Volume, haptiek, besturing… Cruise, Fast of Rapid!",Screenshots,slide.6.body,,needs_review,
Choose Your Retro Aesthetic,Kies je retro-stijl,Screenshots,slide.7.title,,needs_review,
"Switch between four retro eras, from Pocket to CRT.","Wissel tussen vier retro-tijdperken, van Pocket tot CRT.",Screenshots,slide.7.body,,needs_review,
Unlock Retro Achievements,Ontgrendel retro prestaties,Screenshots,slide.8.title,,needs_review,
Earn Game Center trophies as you race and improve.,Verdien Game Center-trofeeën terwijl je rijdt en verbetert.,Screenshots,slide.8.body,,needs_review,
Play Solo Or With Friends,Speel solo of met vrienden,Screenshots,slide.9.title,,needs_review,
"Daily free plays, leaderboards, and live friend races.","Dagelijkse gratis runs, scoreborden en live vriendenraces.",Screenshots,slide.9.body,,needs_review,
"Discover two new visual styles: Cartridge and CRT. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.

Testing focus:
- Preview every theme in the Style Gallery and check that cars and helmets stay clear
- Start a SharePlay race with a friend on iPhone, iPad, or Mac
- Compare performance before and after longer runs
- Try landscape layouts, menus, and the game-over flow
- Complete a run with VoiceOver and confirm every announcement is clear","Ontdek twee nieuwe visuele stijlen: Cartridge en CRT. In de nieuwe Stijlgalerij kun je elk thema bekijken voordat je je favoriet kiest.

SharePlay-races met vrienden werken nu ook op de Mac, naast iPhone en iPad.

Deze update verbetert ook de prestaties en liggende lay-outs, verfijnt menu's en game-over-schermen en maakt auto's en helmen duidelijker in alle thema's.

RetroRapid! is nu volledig gelokaliseerd in het Turks en Pools.

Bedankt dat je met ons rijdt.

Aandachtspunten voor het testen:
- Bekijk elk thema in de stijlgalerij en controleer of auto's en helmen duidelijk blijven
- Start een SharePlay-race met een vriend op iPhone, iPad of Mac
- Vergelijk de prestaties voor en na langere runs
- Probeer liggende lay-outs, menu's en het game-over-scherm
- Voltooi een run met VoiceOver en controleer alle aankondigingen",TestFlight,whats-new,"≤ 4,000 characters",needs_review,
