English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
Digital Crown Controls,Controles da Digital Crown,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.name,≤ 100 characters,needs_review,
Complete a run using Digital Crown controls.,Complete uma corrida usando a Digital Crown.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Digital Crown controls.,Você completou uma corrida usando a Digital Crown.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.earnedDescription,≤ 200 characters,needs_review,
Game Controller Controls,Controles de jogo,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.name,≤ 100 characters,needs_review,
Complete a run using Game Controller controls.,Complete uma corrida usando um controle de jogo.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Game Controller controls.,Você completou uma corrida usando um controle de jogo.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.earnedDescription,≤ 200 characters,needs_review,
GAAD Assistive Week,Semana GAAD Assistiva,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.name,≤ 100 characters,needs_review,
Complete a run during GAAD week using assistive technology.,Complete uma corrida durante a semana GAAD usando tecnologia assistiva.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run during GAAD week using assistive technology.,Você completou uma corrida durante a semana GAAD usando tecnologia assistiva.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.earnedDescription,≤ 200 characters,needs_review,
iPhone High Score - Cruise,iPhone Top score - Cruise,Game Center,leaderboard.bestios001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Ultrapasse o máximo de carros possível em uma corrida.,Game Center,leaderboard.bestios001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestios001cruise.difficulty,,needs_review,
overtake,ultrapassagem,Game Center,leaderboard.bestios001cruise.suffixSingular,,needs_review,
overtakes,ultrapassagens,Game Center,leaderboard.bestios001cruise.suffixPlural,,needs_review,
iPhone High Score - Fast,iPhone Top score - Rápido,Game Center,leaderboard.bestios001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Ultrapasse o máximo de carros possível em uma corrida.,Game Center,leaderboard.bestios001fast.description,≤ 500 characters,needs_review,
Fast,Rápido,Game Center,leaderboard.bestios001fast.difficulty,,needs_review,
overtake,ultrapassagem,Game Center,leaderboard.bestios001fast.suffixSingular,,needs_review,
overtakes,ultrapassagens,Game Center,leaderboard.bestios001fast.suffixPlural,,needs_review,
iPhone High Score - Rapid,iPhone Top score - Rapid,Game Center,leaderboard.bestios001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Ultrapasse o máximo de carros possível em uma corrida.,Game Center,leaderboard.bestios001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestios001test.difficulty,,needs_review,
overtake,ultrapassagem,Game Center,leaderboard.bestios001test.suffixSingular,,needs_review,
overtakes,ultrapassagens,Game Center,leaderboard.bestios001test.suffixPlural,,needs_review,
iPad High Score - Cruise,iPad Melhor pontuação - Cruise,Game Center,leaderboard.bestipad001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Ultrapasse o máximo de carros possível em uma corrida.,Game Center,leaderboard.bestipad001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestipad001cruise.difficulty,,needs_review,
overtake,ultrapassagem,Game Center,leaderboard.bestipad001cruise.suffixSingular,,needs_review,
overtakes,ultrapassagens,Game Center,leaderboard.bestipad001cruise.suffixPlural,,needs_review,
iPad High Score - Fast,iPad Melhor pontuação - Rápido,Game Center,leaderboard.bestipad001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Ultrapasse o máximo de carros possível em uma corrida.,Game Center,leaderboard.bestipad001fast.description,≤ 500 characters,needs_review,
Fast,Rápido,Game Center,leaderboard.bestipad001fast.difficulty,,needs_review,
overtake,ultrapassagem,Game Center,leaderboard.bestipad001fast.suffixSingular,,needs_review,
overtakes,ultrapassagens,Game Center,leaderboard.bestipad001fast.suffixPlural,,needs_review,
iPad High Score - Rapid,iPad Melhor pontuação - Rapid,Game Center,leaderboard.bestipad001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Ultrapasse o máximo de carros possível em uma corrida.,Game Center,leaderboard.bestipad001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestipad001test.difficulty,,needs_review,
overtake,ultrapassagem,Game Center,leaderboard.bestipad001test.suffixSingular,,needs_review,
overtakes,ultrapassagens,Game Center,leaderboard.bestipad001test.suffixPlural,,needs_review,
Mac High Score - Cruise,Mac Melhor pontuação - Cruise,Game Center,leaderboard.bestmacos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Ultrapasse o máximo de carros possível em uma corrida.,Game Center,leaderboard.bestmacos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestmacos001cruise.difficulty,,needs_review,
overtake,ultrapassagem,Game Center,leaderboard.bestmacos001cruise.suffixSingular,,needs_review,
overtakes,ultrapassagens,Game Center,leaderboard.bestmacos001cruise.suffixPlural,,needs_review,
Mac High Score - Fast,Mac Melhor pontuação - Rápido,Game Center,leaderboard.bestmacos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Ultrapasse o máximo de carros possível em uma corrida.,Game Center,leaderboard.bestmacos001fast.description,≤ 500 characters,needs_review,
Fast,Rápido,Game Center,leaderboard.bestmacos001fast.difficulty,,needs_review,
overtake,ultrapassagem,Game Center,leaderboard.bestmacos001fast.suffixSingular,,needs_review,
overtakes,ultrapassagens,Game Center,leaderboard.bestmacos001fast.suffixPlural,,needs_review,
Mac High Score - Rapid,Mac Melhor pontuação - Rapid,Game Center,leaderboard.bestmacos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Ultrapasse o máximo de carros possível em uma corrida.,Game Center,leaderboard.bestmacos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestmacos001test.difficulty,,needs_review,
overtake,ultrapassagem,Game Center,leaderboard.bestmacos001test.suffixSingular,,needs_review,
overtakes,ultrapassagens,Game Center,leaderboard.bestmacos001test.suffixPlural,,needs_review,
Watch High Score - Cruise,Apple Watch Top score - Cruise,Game Center,leaderboard.bestwatchos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Ultrapasse o máximo de carros possível em uma corrida.,Game Center,leaderboard.bestwatchos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestwatchos001cruise.difficulty,,needs_review,
overtake,ultrapassagem,Game Center,leaderboard.bestwatchos001cruise.suffixSingular,,needs_review,
overtakes,ultrapassagens,Game Center,leaderboard.bestwatchos001cruise.suffixPlural,,needs_review,
Apple Watch High Score - Fast,Apple Watch Top score - Rápido,Game Center,leaderboard.bestwatchos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Ultrapasse o máximo de carros possível em uma corrida.,Game Center,leaderboard.bestwatchos001fast.description,≤ 500 characters,needs_review,
Fast,Rápido,Game Center,leaderboard.bestwatchos001fast.difficulty,,needs_review,
overtake,ultrapassagem,Game Center,leaderboard.bestwatchos001fast.suffixSingular,,needs_review,
overtakes,ultrapassagens,Game Center,leaderboard.bestwatchos001fast.suffixPlural,,needs_review,
Apple Watch High Score - Rapid,Apple Watch Top score - Rapid,Game Center,leaderboard.bestwatchos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Ultrapasse o máximo de carros possível em uma corrida.,Game Center,leaderboard.bestwatchos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestwatchos001test.difficulty,,needs_review,
overtake,ultrapassagem,Game Center,leaderboard.bestwatchos001test.suffixSingular,,needs_review,
overtakes,ultrapassagens,Game Center,leaderboard.bestwatchos001test.suffixPlural,,needs_review,
Race Through Endless Traffic,Corra pelo tráfego infinito,Screenshots,slide.0.title,,needs_review,
Dodge traffic and chase overtakes in a retro arcade racer.,Desvie do tráfego e busque ultrapassagens neste arcade retrô.,Screenshots,slide.0.body,,needs_review,
Simple Controls. Pure Arcade Action,Controles simples. Ação arcade,Screenshots,slide.1.title,,needs_review,
Move left. Move right. Don't crash. Deceptively simple.,Esquerda. Direita. Não bata. Simples de enganar.,Screenshots,slide.1.body,,needs_review,
One Wrong Move. Game Over,Um erro. Fim de jogo,Screenshots,slide.2.title,,needs_review,
"One mistake ends your run. Restart fast, chase your high score!",Um erro encerra a corrida. Reinicie e busque seu recorde!,Screenshots,slide.2.body,,needs_review,
Accessibility Front and Center,Acessibilidade em destaque,Screenshots,slide.3.title,,needs_review,
"VoiceOver, audio cues, haptics, larger text, and adaptable gameplay settings.","VoiceOver, pistas sonoras, háptico, texto maior e ajustes adaptáveis.",Screenshots,slide.3.body,,needs_review,
Race Friends with SharePlay,Corra com amigos no SharePlay,Screenshots,slide.4.title,,needs_review,
"Challenge friends for free. Countdown, compete, rematch.","Desafie amigos grátis. Contagem, competição, revanche.",Screenshots,slide.4.body,,needs_review,
Climb the Leaderboard,Suba no ranking,Screenshots,slide.5.title,,needs_review,
Game Center scores and friend markers keep every run competitive.,Pontuações do Game Center e marcadores mantêm cada corrida competitiva.,Screenshots,slide.5.body,,needs_review,
Customize Your Experience,Personalize sua experiência,Screenshots,slide.6.title,,needs_review,
"Tune volume, haptics, controls… Go Cruise, Fast, or Rapid!","Volume, háptico, controles… Cruise, Fast ou Rapid!",Screenshots,slide.6.body,,needs_review,
Choose Your Retro Aesthetic,Escolha seu visual retro,Screenshots,slide.7.title,,needs_review,
"Switch between four retro eras, from Pocket to CRT.","Alterne entre quatro eras retrô, de Pocket a CRT.",Screenshots,slide.7.body,,needs_review,
Unlock Retro Achievements,Desbloqueie conquistas retro,Screenshots,slide.8.title,,needs_review,
Earn Game Center trophies as you race and improve.,Ganhe troféus do Game Center enquanto corre e melhora.,Screenshots,slide.8.body,,needs_review,
Play Solo Or With Friends,Jogue solo ou com amigos,Screenshots,slide.9.title,,needs_review,
"Daily free plays, leaderboards, and live friend races.","Partidas grátis diárias, rankings e corridas live com amigos.",Screenshots,slide.9.body,,needs_review,
"Discover two new visual styles: Cartridge and CRT. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.

Testing focus:
- Preview every theme in the Style Gallery and check that cars and helmets stay clear
- Start a SharePlay race with a friend on iPhone, iPad, or Mac
- Compare performance before and after longer runs
- Try landscape layouts, menus, and the game-over flow
- Complete a run with VoiceOver and confirm every announcement is clear","Descubra dois novos estilos visuais: Cartridge e CRT. A nova Galeria de Estilos permite ver cada tema antes de escolher o seu favorito.

As corridas SharePlay com amigos agora também funcionam no Mac, além do iPhone e iPad.

Esta atualização também melhora o desempenho e os layouts horizontais, refina menus e telas de fim de jogo e deixa carros e capacetes mais nítidos em todos os temas.

RetroRapid! agora está totalmente localizado em turco e polonês.

Obrigado por correr com a gente.

Pontos para testar:
- Veja cada tema na Galeria de Estilos e confira se carros e capacetes continuam nítidos
- Inicie uma corrida SharePlay com um amigo no iPhone, iPad ou Mac
- Compare o desempenho antes e depois de partidas longas
- Teste layouts horizontais, menus e a tela de fim de jogo
- Termine uma partida com VoiceOver e confira todos os anúncios",TestFlight,whats-new,"≤ 4,000 characters",needs_review,
