English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
Mac High Score - Rapid,Mac High Score - Rapid,Game Center,leaderboard.bestmacos001test.displayName,≤ 30 characters,inherited,
Overtake as many cars as you can in one run.,Overtake as many cars as you can in one run.,Game Center,leaderboard.bestmacos001test.description,≤ 500 characters,inherited,
Rapid,Rapid,Game Center,leaderboard.bestmacos001test.difficulty,,inherited,
overtake,overtake,Game Center,leaderboard.bestmacos001test.suffixSingular,,inherited,
overtakes,overtakes,Game Center,leaderboard.bestmacos001test.suffixPlural,,inherited,
Watch High Score - Cruise,Watch High Score - Cruise,Game Center,leaderboard.bestwatchos001cruise.displayName,≤ 30 characters,inherited,
Overtake as many cars as you can in one run.,Overtake as many cars as you can in one run.,Game Center,leaderboard.bestwatchos001cruise.description,≤ 500 characters,inherited,
Cruise,Cruise,Game Center,leaderboard.bestwatchos001cruise.difficulty,,inherited,
overtake,overtake,Game Center,leaderboard.bestwatchos001cruise.suffixSingular,,inherited,
overtakes,overtakes,Game Center,leaderboard.bestwatchos001cruise.suffixPlural,,inherited,
Apple Watch High Score - Fast,Apple Watch High Score - Fast,Game Center,leaderboard.bestwatchos001fast.displayName,≤ 30 characters,inherited,
Overtake as many cars as you can in one run.,Overtake as many cars as you can in one run.,Game Center,leaderboard.bestwatchos001fast.description,≤ 500 characters,inherited,
Fast,Fast,Game Center,leaderboard.bestwatchos001fast.difficulty,,inherited,
overtake,overtake,Game Center,leaderboard.bestwatchos001fast.suffixSingular,,inherited,
overtakes,overtakes,Game Center,leaderboard.bestwatchos001fast.suffixPlural,,inherited,
Apple Watch High Score - Rapid,Apple Watch High Score - Rapid,Game Center,leaderboard.bestwatchos001test.displayName,≤ 30 characters,inherited,
Overtake as many cars as you can in one run.,Overtake as many cars as you can in one run.,Game Center,leaderboard.bestwatchos001test.description,≤ 500 characters,inherited,
Rapid,Rapid,Game Center,leaderboard.bestwatchos001test.difficulty,,inherited,
overtake,overtake,Game Center,leaderboard.bestwatchos001test.suffixSingular,,inherited,
overtakes,overtakes,Game Center,leaderboard.bestwatchos001test.suffixPlural,,inherited,
Race Through Endless Traffic,Race Through Endless Traffic,Screenshots,slide.0.title,,needs_review,
Dodge traffic and chase overtakes in a retro arcade racer.,Dodge traffic and chase overtakes in a retro arcade racer.,Screenshots,slide.0.body,,needs_review,
Simple Controls. Pure Arcade Action,Simple Controls. Pure Arcade Action,Screenshots,slide.1.title,,needs_review,
Move left. Move right. Don't crash. Deceptively simple.,Move left. Move right. Don't crash. Deceptively simple.,Screenshots,slide.1.body,,needs_review,
One Wrong Move. Game Over,One Wrong Move. Game Over,Screenshots,slide.2.title,,needs_review,
"One mistake ends your run. Restart fast, chase your high score!","One mistake ends your run. Restart fast, chase your high score!",Screenshots,slide.2.body,,needs_review,
Accessibility Front and Center,Accessibility Front and Center,Screenshots,slide.3.title,,needs_review,
"VoiceOver, audio cues, haptics, larger text, and adaptable gameplay settings.","VoiceOver, audio cues, haptics, larger text, and adaptable gameplay settings.",Screenshots,slide.3.body,,needs_review,
Race Friends with SharePlay,Race Friends with SharePlay,Screenshots,slide.4.title,,needs_review,
"Challenge friends for free. Countdown, compete, rematch.","Challenge friends for free. Countdown, compete, rematch.",Screenshots,slide.4.body,,needs_review,
Climb the Leaderboard,Climb the Leaderboard,Screenshots,slide.5.title,,needs_review,
Game Center scores and friend markers keep every run competitive.,Game Center scores and friend markers keep every run competitive.,Screenshots,slide.5.body,,needs_review,
Customize Your Experience,Customise Your Experience,Screenshots,slide.6.title,,needs_review,
"Tune volume, haptics, controls… Go Cruise, Fast, or Rapid!","Tune volume, haptics, controls… Go Cruise, Fast, or Rapid!",Screenshots,slide.6.body,,needs_review,
Choose Your Retro Aesthetic,Choose Your Retro Aesthetic,Screenshots,slide.7.title,,needs_review,
"Switch between four retro eras, from Pocket to 16-Bit.","Switch between four retro eras, from Pocket to 16-Bit.",Screenshots,slide.7.body,,needs_review,
Unlock Retro Achievements,Unlock Retro Achievements,Screenshots,slide.8.title,,needs_review,
Earn Game Center trophies as you race and improve.,Earn Game Center trophies as you race and improve.,Screenshots,slide.8.body,,needs_review,
Play Solo Or With Friends,Play Solo Or With Friends,Screenshots,slide.9.title,,needs_review,
"Daily free plays, leaderboards, and live friend races.","Daily free plays, leaderboards, and live friend races.",Screenshots,slide.9.body,,needs_review,
"Discover two new visual styles: bold 8-Bit and richly detailed 16-Bit. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.

Testing focus:
- Preview every theme in the Style Gallery and check that cars and helmets stay clear
- Start a SharePlay race with a friend on iPhone, iPad, or Mac
- Compare performance before and after longer runs
- Try landscape layouts, menus, and the game-over flow
- Complete a run with VoiceOver and confirm every announcement is clear","Discover two new visual styles: bold 8-Bit and richly detailed 16-Bit. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.

Testing focus:
- Preview every theme in the Style Gallery and check that cars and helmets stay clear
- Start a SharePlay race with a friend on iPhone, iPad, or Mac
- Compare performance before and after longer runs
- Try landscape layouts, menus, and the game-over flow
- Complete a run with VoiceOver and confirm every announcement is clear",TestFlight,whats-new,"≤ 4,000 characters",needs_review,
