English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
Overlander 200K,Pogromca Dróg 200K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.name,≤ 100 characters,needs_review,
"Overtake 200,000 cars in total.",Wyprzedź łącznie 200 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 200,000 cars in total.",Łącznie wyprzedzono 200 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.earnedDescription,≤ 200 characters,needs_review,
Tap Controls,Sterowanie Dotykiem,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.name,≤ 100 characters,needs_review,
Complete a run using Tap controls.,Ukończ przejazd sterowaniem dotykowym.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Tap controls.,Ukończono przejazd sterowaniem dotykowym.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.earnedDescription,≤ 200 characters,needs_review,
Swipe Controls,Sterowanie Gestem,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.name,≤ 100 characters,needs_review,
Complete a run using Swipe controls.,Ukończ przejazd gestami przesunięcia.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Swipe controls.,Ukończono przejazd gestami przesunięcia.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.earnedDescription,≤ 200 characters,needs_review,
Keyboard Controls,Sterowanie Klawiaturą,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.name,≤ 100 characters,needs_review,
Complete a run using Keyboard controls.,Ukończ przejazd klawiaturą.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Keyboard controls.,Ukończono przejazd klawiaturą.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.earnedDescription,≤ 200 characters,needs_review,
VoiceOver Controls,Sterowanie VoiceOver,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.name,≤ 100 characters,needs_review,
Complete a run using VoiceOver controls.,Ukończ przejazd z VoiceOver.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using VoiceOver controls.,Ukończono przejazd z VoiceOver.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.earnedDescription,≤ 200 characters,needs_review,
Digital Crown Controls,Sterowanie Digital Crown,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.name,≤ 100 characters,needs_review,
Complete a run using Digital Crown controls.,Ukończ przejazd z Digital Crown.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Digital Crown controls.,Ukończono przejazd z Digital Crown.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.earnedDescription,≤ 200 characters,needs_review,
Game Controller Controls,Sterowanie Kontrolerem,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.name,≤ 100 characters,needs_review,
Complete a run using Game Controller controls.,Ukończ przejazd kontrolerem.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Game Controller controls.,Ukończono przejazd kontrolerem.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.earnedDescription,≤ 200 characters,needs_review,
GAAD Assistive Week,Tydzień Wsparcia GAAD,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.name,≤ 100 characters,needs_review,
Complete a run during GAAD week using assistive technology.,Ukończ przejazd podczas tygodnia GAAD z technologią asystującą.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run during GAAD week using assistive technology.,Ukończono przejazd podczas tygodnia GAAD z technologią asystującą.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.earnedDescription,≤ 200 characters,needs_review,
iPhone High Score - Cruise,iPhone Rekord - Cruise,Game Center,leaderboard.bestios001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Wyprzedź jak najwięcej aut w jednym przejeździe.,Game Center,leaderboard.bestios001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestios001cruise.difficulty,,needs_review,
overtake,wyprzedzenie,Game Center,leaderboard.bestios001cruise.suffixSingular,,needs_review,
overtakes,wyprzedzenia,Game Center,leaderboard.bestios001cruise.suffixPlural,,needs_review,
iPhone High Score - Fast,iPhone Rekord - Szybki,Game Center,leaderboard.bestios001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Wyprzedź jak najwięcej aut w jednym przejeździe.,Game Center,leaderboard.bestios001fast.description,≤ 500 characters,needs_review,
Fast,Szybki,Game Center,leaderboard.bestios001fast.difficulty,,needs_review,
overtake,wyprzedzenie,Game Center,leaderboard.bestios001fast.suffixSingular,,needs_review,
overtakes,wyprzedzenia,Game Center,leaderboard.bestios001fast.suffixPlural,,needs_review,
iPhone High Score - Rapid,iPhone Najlepszy Wynik - Rapid,Game Center,leaderboard.bestios001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Wyprzedź jak najwięcej aut w jednym przejeździe.,Game Center,leaderboard.bestios001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestios001test.difficulty,,needs_review,
overtake,wyprzedzenie,Game Center,leaderboard.bestios001test.suffixSingular,,needs_review,
overtakes,wyprzedzenia,Game Center,leaderboard.bestios001test.suffixPlural,,needs_review,
iPad High Score - Cruise,iPad Najlepszy Wynik - Cruise,Game Center,leaderboard.bestipad001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Wyprzedź jak najwięcej aut w jednym przejeździe.,Game Center,leaderboard.bestipad001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestipad001cruise.difficulty,,needs_review,
overtake,wyprzedzenie,Game Center,leaderboard.bestipad001cruise.suffixSingular,,needs_review,
overtakes,wyprzedzenia,Game Center,leaderboard.bestipad001cruise.suffixPlural,,needs_review,
iPad High Score - Fast,iPad Najlepszy Wynik - Szybki,Game Center,leaderboard.bestipad001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Wyprzedź jak najwięcej aut w jednym przejeździe.,Game Center,leaderboard.bestipad001fast.description,≤ 500 characters,needs_review,
Fast,Szybki,Game Center,leaderboard.bestipad001fast.difficulty,,needs_review,
overtake,wyprzedzenie,Game Center,leaderboard.bestipad001fast.suffixSingular,,needs_review,
overtakes,wyprzedzenia,Game Center,leaderboard.bestipad001fast.suffixPlural,,needs_review,
iPad High Score - Rapid,iPad Najlepszy Wynik - Rapid,Game Center,leaderboard.bestipad001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Wyprzedź jak najwięcej aut w jednym przejeździe.,Game Center,leaderboard.bestipad001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestipad001test.difficulty,,needs_review,
overtake,wyprzedzenie,Game Center,leaderboard.bestipad001test.suffixSingular,,needs_review,
overtakes,wyprzedzenia,Game Center,leaderboard.bestipad001test.suffixPlural,,needs_review,
Mac High Score - Cruise,Mac Najlepszy Wynik - Cruise,Game Center,leaderboard.bestmacos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Wyprzedź jak najwięcej aut w jednym przejeździe.,Game Center,leaderboard.bestmacos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestmacos001cruise.difficulty,,needs_review,
overtake,wyprzedzenie,Game Center,leaderboard.bestmacos001cruise.suffixSingular,,needs_review,
overtakes,wyprzedzenia,Game Center,leaderboard.bestmacos001cruise.suffixPlural,,needs_review,
Mac High Score - Fast,Mac Najlepszy Wynik - Szybki,Game Center,leaderboard.bestmacos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Wyprzedź jak najwięcej aut w jednym przejeździe.,Game Center,leaderboard.bestmacos001fast.description,≤ 500 characters,needs_review,
Fast,Szybki,Game Center,leaderboard.bestmacos001fast.difficulty,,needs_review,
overtake,wyprzedzenie,Game Center,leaderboard.bestmacos001fast.suffixSingular,,needs_review,
overtakes,wyprzedzenia,Game Center,leaderboard.bestmacos001fast.suffixPlural,,needs_review,
Mac High Score - Rapid,Mac Najlepszy Wynik - Rapid,Game Center,leaderboard.bestmacos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Wyprzedź jak najwięcej aut w jednym przejeździe.,Game Center,leaderboard.bestmacos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestmacos001test.difficulty,,needs_review,
overtake,wyprzedzenie,Game Center,leaderboard.bestmacos001test.suffixSingular,,needs_review,
overtakes,wyprzedzenia,Game Center,leaderboard.bestmacos001test.suffixPlural,,needs_review,
Watch High Score - Cruise,Apple Watch Rekord - Cruise,Game Center,leaderboard.bestwatchos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Wyprzedź jak najwięcej aut w jednym przejeździe.,Game Center,leaderboard.bestwatchos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestwatchos001cruise.difficulty,,needs_review,
overtake,wyprzedzenie,Game Center,leaderboard.bestwatchos001cruise.suffixSingular,,needs_review,
overtakes,wyprzedzenia,Game Center,leaderboard.bestwatchos001cruise.suffixPlural,,needs_review,
Apple Watch High Score - Fast,Apple Watch Rekord - Szybki,Game Center,leaderboard.bestwatchos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Wyprzedź jak najwięcej aut w jednym przejeździe.,Game Center,leaderboard.bestwatchos001fast.description,≤ 500 characters,needs_review,
Fast,Szybki,Game Center,leaderboard.bestwatchos001fast.difficulty,,needs_review,
overtake,wyprzedzenie,Game Center,leaderboard.bestwatchos001fast.suffixSingular,,needs_review,
overtakes,wyprzedzenia,Game Center,leaderboard.bestwatchos001fast.suffixPlural,,needs_review,
Apple Watch High Score - Rapid,Apple Watch Rekord - Rapid,Game Center,leaderboard.bestwatchos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Wyprzedź jak najwięcej aut w jednym przejeździe.,Game Center,leaderboard.bestwatchos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestwatchos001test.difficulty,,needs_review,
overtake,wyprzedzenie,Game Center,leaderboard.bestwatchos001test.suffixSingular,,needs_review,
overtakes,wyprzedzenia,Game Center,leaderboard.bestwatchos001test.suffixPlural,,needs_review,
Race Through Endless Traffic,Pędź przez niekończący się ruch,Screenshots,slide.0.title,,needs_review,
Dodge traffic and chase overtakes in a retro arcade racer.,Omijaj ruch i wyprzedzaj w wyścigowej grze retro.,Screenshots,slide.0.body,,needs_review,
Simple Controls. Pure Arcade Action,Proste sterowanie. Czyste arcade,Screenshots,slide.1.title,,needs_review,
Move left. Move right. Don't crash. Deceptively simple.,W lewo. W prawo. Nie rozbij się. Pozornie proste.,Screenshots,slide.1.body,,needs_review,
One Wrong Move. Game Over,Jeden błąd. Koniec gry,Screenshots,slide.2.title,,needs_review,
"One mistake ends your run. Restart fast, chase your high score!",Jeden błąd kończy przejazd. Szybki restart i pogoń za rekordem!,Screenshots,slide.2.body,,needs_review,
Accessibility Front and Center,Dostępność na pierwszym planie,Screenshots,slide.3.title,,needs_review,
"VoiceOver, audio cues, haptics, larger text, and adaptable gameplay settings.","VoiceOver, wskazówki dźwiękowe, haptyka, większy tekst i ustawienia adaptacyjne.",Screenshots,slide.3.body,,needs_review,
Race Friends with SharePlay,Ścigaj się ze znajomymi przez SharePlay,Screenshots,slide.4.title,,needs_review,
"Challenge friends for free. Countdown, compete, rematch.","Rzuć znajomym bezpłatne wyzwanie. Odliczanie, wyścig, rewanż.",Screenshots,slide.4.body,,needs_review,
Climb the Leaderboard,Wspinaj się w rankingu,Screenshots,slide.5.title,,needs_review,
Game Center scores and friend markers keep every run competitive.,Wyniki Game Center i znaczniki znajomych podkręcają każdy przejazd.,Screenshots,slide.5.body,,needs_review,
Customize Your Experience,Dostosuj rozgrywkę,Screenshots,slide.6.title,,needs_review,
"Tune volume, haptics, controls… Go Cruise, Fast, or Rapid!","Głośność, haptyka, sterowanie… Cruise, Szybki albo Rapid!",Screenshots,slide.6.body,,needs_review,
Choose Your Retro Aesthetic,Wybierz swój styl retro,Screenshots,slide.7.title,,needs_review,
"Switch between four retro eras, from Pocket to 16-Bit.","Przełączaj cztery epoki retro, od Pocket po 16-Bit.",Screenshots,slide.7.body,,needs_review,
Unlock Retro Achievements,Odblokuj osiągnięcia retro,Screenshots,slide.8.title,,needs_review,
Earn Game Center trophies as you race and improve.,Zdobywaj trofea Game Center podczas wyścigów i rozwoju.,Screenshots,slide.8.body,,needs_review,
Play Solo Or With Friends,Graj solo lub ze znajomymi,Screenshots,slide.9.title,,needs_review,
"Daily free plays, leaderboards, and live friend races.","Codzienne bezpłatne gry, rankingi i wyścigi ze znajomymi na żywo.",Screenshots,slide.9.body,,needs_review,
"Discover two new visual styles: bold 8-Bit and richly detailed 16-Bit. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.

Testing focus:
- Preview every theme in the Style Gallery and check that cars and helmets stay clear
- Start a SharePlay race with a friend on iPhone, iPad, or Mac
- Compare performance before and after longer runs
- Try landscape layouts, menus, and the game-over flow
- Complete a run with VoiceOver and confirm every announcement is clear","Odkryj dwa nowe style graficzne: wyrazisty 8-Bit i bogaty w szczegóły 16-Bit. Nowa Galeria Stylów pozwala łatwo obejrzeć każdy motyw przed wyborem ulubionego.

Wyścigi SharePlay ze znajomymi działają teraz także na Macu, obok iPhone'a i iPada.

Aktualizacja poprawia również wydajność, dopracowuje układy poziome, menu i ekrany końca gry oraz zwiększa czytelność samochodów i kasków we wszystkich motywach.

RetroRapid! jest teraz w pełni dostępny po turecku i polsku.

Dziękujemy za wspólne wyścigi.

Co przetestować:
- Obejrzyj każdy motyw w Galerii stylów i sprawdź, czy samochody oraz kaski są wyraźne
- Rozpocznij wyścig SharePlay ze znajomym na iPhonie, iPadzie lub Macu
- Porównaj wydajność przed dłuższym przejazdem i po nim
- Sprawdź układy poziome, menu i ekran końca gry
- Ukończ przejazd z VoiceOver i sprawdź, czy wszystkie komunikaty są zrozumiałe",TestFlight,whats-new,"≤ 4,000 characters",needs_review,
