English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
Complete a run during GAAD week using assistive technology.,GAADウィーク中に支援技術を使って1ラン完走しよう。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run during GAAD week using assistive technology.,GAADウィーク中に支援技術を使って1ラン完走しました。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.earnedDescription,≤ 200 characters,needs_review,
iPhone High Score - Cruise,iPhone 最高スコア - Cruise,Game Center,leaderboard.bestios001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,1ランでできるだけ多くの車を追い抜こう。,Game Center,leaderboard.bestios001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestios001cruise.difficulty,,needs_review,
overtake,追い抜き,Game Center,leaderboard.bestios001cruise.suffixSingular,,needs_review,
overtakes,追い抜き,Game Center,leaderboard.bestios001cruise.suffixPlural,,needs_review,
iPhone High Score - Fast,iPhone 最高スコア - ファスト,Game Center,leaderboard.bestios001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,1ランでできるだけ多くの車を追い抜こう。,Game Center,leaderboard.bestios001fast.description,≤ 500 characters,needs_review,
Fast,ファスト,Game Center,leaderboard.bestios001fast.difficulty,,needs_review,
overtake,追い抜き,Game Center,leaderboard.bestios001fast.suffixSingular,,needs_review,
overtakes,追い抜き,Game Center,leaderboard.bestios001fast.suffixPlural,,needs_review,
iPhone High Score - Rapid,iPhone 最高スコア - Rapid,Game Center,leaderboard.bestios001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,1ランでできるだけ多くの車を追い抜こう。,Game Center,leaderboard.bestios001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestios001test.difficulty,,needs_review,
overtake,追い抜き,Game Center,leaderboard.bestios001test.suffixSingular,,needs_review,
overtakes,追い抜き,Game Center,leaderboard.bestios001test.suffixPlural,,needs_review,
iPad High Score - Cruise,iPad 最高スコア - Cruise,Game Center,leaderboard.bestipad001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,1ランでできるだけ多くの車を追い抜こう。,Game Center,leaderboard.bestipad001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestipad001cruise.difficulty,,needs_review,
overtake,追い抜き,Game Center,leaderboard.bestipad001cruise.suffixSingular,,needs_review,
overtakes,追い抜き,Game Center,leaderboard.bestipad001cruise.suffixPlural,,needs_review,
iPad High Score - Fast,iPad 最高スコア - ファスト,Game Center,leaderboard.bestipad001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,1ランでできるだけ多くの車を追い抜こう。,Game Center,leaderboard.bestipad001fast.description,≤ 500 characters,needs_review,
Fast,ファスト,Game Center,leaderboard.bestipad001fast.difficulty,,needs_review,
overtake,追い抜き,Game Center,leaderboard.bestipad001fast.suffixSingular,,needs_review,
overtakes,追い抜き,Game Center,leaderboard.bestipad001fast.suffixPlural,,needs_review,
iPad High Score - Rapid,iPad 最高スコア - Rapid,Game Center,leaderboard.bestipad001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,1ランでできるだけ多くの車を追い抜こう。,Game Center,leaderboard.bestipad001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestipad001test.difficulty,,needs_review,
overtake,追い抜き,Game Center,leaderboard.bestipad001test.suffixSingular,,needs_review,
overtakes,追い抜き,Game Center,leaderboard.bestipad001test.suffixPlural,,needs_review,
Mac High Score - Cruise,Mac 最高スコア - Cruise,Game Center,leaderboard.bestmacos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,1ランでできるだけ多くの車を追い抜こう。,Game Center,leaderboard.bestmacos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestmacos001cruise.difficulty,,needs_review,
overtake,追い抜き,Game Center,leaderboard.bestmacos001cruise.suffixSingular,,needs_review,
overtakes,追い抜き,Game Center,leaderboard.bestmacos001cruise.suffixPlural,,needs_review,
Mac High Score - Fast,Mac 最高スコア - ファスト,Game Center,leaderboard.bestmacos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,1ランでできるだけ多くの車を追い抜こう。,Game Center,leaderboard.bestmacos001fast.description,≤ 500 characters,needs_review,
Fast,ファスト,Game Center,leaderboard.bestmacos001fast.difficulty,,needs_review,
overtake,追い抜き,Game Center,leaderboard.bestmacos001fast.suffixSingular,,needs_review,
overtakes,追い抜き,Game Center,leaderboard.bestmacos001fast.suffixPlural,,needs_review,
Mac High Score - Rapid,Mac 最高スコア - Rapid,Game Center,leaderboard.bestmacos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,1ランでできるだけ多くの車を追い抜こう。,Game Center,leaderboard.bestmacos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestmacos001test.difficulty,,needs_review,
overtake,追い抜き,Game Center,leaderboard.bestmacos001test.suffixSingular,,needs_review,
overtakes,追い抜き,Game Center,leaderboard.bestmacos001test.suffixPlural,,needs_review,
Watch High Score - Cruise,Apple Watch 最高スコア - Cruise,Game Center,leaderboard.bestwatchos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,1ランでできるだけ多くの車を追い抜こう。,Game Center,leaderboard.bestwatchos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestwatchos001cruise.difficulty,,needs_review,
overtake,追い抜き,Game Center,leaderboard.bestwatchos001cruise.suffixSingular,,needs_review,
overtakes,追い抜き,Game Center,leaderboard.bestwatchos001cruise.suffixPlural,,needs_review,
Apple Watch High Score - Fast,Apple Watch 最高スコア - ファスト,Game Center,leaderboard.bestwatchos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,1ランでできるだけ多くの車を追い抜こう。,Game Center,leaderboard.bestwatchos001fast.description,≤ 500 characters,needs_review,
Fast,ファスト,Game Center,leaderboard.bestwatchos001fast.difficulty,,needs_review,
overtake,追い抜き,Game Center,leaderboard.bestwatchos001fast.suffixSingular,,needs_review,
overtakes,追い抜き,Game Center,leaderboard.bestwatchos001fast.suffixPlural,,needs_review,
Apple Watch High Score - Rapid,Apple Watch 最高スコア - Rapid,Game Center,leaderboard.bestwatchos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,1ランでできるだけ多くの車を追い抜こう。,Game Center,leaderboard.bestwatchos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestwatchos001test.difficulty,,needs_review,
overtake,追い抜き,Game Center,leaderboard.bestwatchos001test.suffixSingular,,needs_review,
overtakes,追い抜き,Game Center,leaderboard.bestwatchos001test.suffixPlural,,needs_review,
Race Through Endless Traffic,終わりなき交通を走り抜け,Screenshots,slide.0.title,,needs_review,
Dodge traffic and chase overtakes in a retro arcade racer.,交通を避け、レトロアーケードで追い抜きを狙おう。,Screenshots,slide.0.body,,needs_review,
Simple Controls. Pure Arcade Action,シンプル操作。純粋アーケード,Screenshots,slide.1.title,,needs_review,
Move left. Move right. Don't crash. Deceptively simple.,左へ。右へ。クラッシュ禁止。シンプルなのに奥深い。,Screenshots,slide.1.body,,needs_review,
One Wrong Move. Game Over,一ミスでゲームオーバー,Screenshots,slide.2.title,,needs_review,
"One mistake ends your run. Restart fast, chase your high score!",一つのミスで終了。すぐ再スタート、ハイスコアを狙え！,Screenshots,slide.2.body,,needs_review,
Accessibility Front and Center,アクセシビリティを前面に,Screenshots,slide.3.title,,needs_review,
"VoiceOver, audio cues, haptics, larger text, and adaptable gameplay settings.",VoiceOver、音声キュー、触覚、大きい文字、調整可能な設定。,Screenshots,slide.3.body,,needs_review,
Race Friends with SharePlay,SharePlayでフレンドとレース,Screenshots,slide.4.title,,needs_review,
"Challenge friends for free. Countdown, compete, rematch.",無料でフレンドに挑戦。カウントダウン、対戦、リマッチ。,Screenshots,slide.4.body,,needs_review,
Climb the Leaderboard,ランキングを駆け上がれ,Screenshots,slide.5.title,,needs_review,
Game Center scores and friend markers keep every run competitive.,Game Centerスコアとフレンドマーカーで毎ランが熱い。,Screenshots,slide.5.body,,needs_review,
Customize Your Experience,体験をカスタマイズ,Screenshots,slide.6.title,,needs_review,
"Tune volume, haptics, controls… Go Cruise, Fast, or Rapid!",音量、触覚、操作… Cruise、Fast、Rapid！,Screenshots,slide.6.body,,needs_review,
Choose Your Retro Aesthetic,レトロ美学を選ぼう,Screenshots,slide.7.title,,needs_review,
"Switch between four retro eras, from Pocket to CRT.",PocketからCRTまで、4つのレトロ時代を切り替え。,Screenshots,slide.7.body,,needs_review,
Unlock Retro Achievements,レトロ実績を解除,Screenshots,slide.8.title,,needs_review,
Earn Game Center trophies as you race and improve.,走って上達しながらGame Centerトロフィーを獲得。,Screenshots,slide.8.body,,needs_review,
Play Solo Or With Friends,ソロでもフレンドでも,Screenshots,slide.9.title,,needs_review,
"Daily free plays, leaderboards, and live friend races.",毎日無料プレイ、ランキング、ライブフレンドレース。,Screenshots,slide.9.body,,needs_review,
"Discover two new visual styles: Cartridge and CRT. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.

Testing focus:
- Preview every theme in the Style Gallery and check that cars and helmets stay clear
- Start a SharePlay race with a friend on iPhone, iPad, or Mac
- Compare performance before and after longer runs
- Try landscape layouts, menus, and the game-over flow
- Complete a run with VoiceOver and confirm every announcement is clear","CartridgeとCRT、2つの新しいビジュアルスタイルを追加しました。新しいスタイルギャラリーでは、お気に入りを選ぶ前にすべてのテーマをプレビューできます。

SharePlayのフレンドレースがiPhoneとiPadに加えてMacでも楽しめるようになりました。

パフォーマンスと横向きレイアウトを改善し、メニューとゲームオーバー画面を磨き、すべてのテーマで車とヘルメットをより見やすくしました。

RetroRapid!がトルコ語とポーランド語に完全対応しました。

一緒にレースしてくれてありがとう。

テスト項目：
- スタイルギャラリーですべてのテーマを確認し、車とヘルメットが見やすいか試す
- iPhone、iPad、MacでフレンドとSharePlayレースを始める
- 長時間プレイの前後でパフォーマンスを比較する
- 横向きレイアウト、メニュー、ゲームオーバー画面を試す
- VoiceOverで1ランを完走し、すべての読み上げを確認する",TestFlight,whats-new,"≤ 4,000 characters",needs_review,
