English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
iPad High Score - Fast,iPad 最高分 - 快速,Game Center,leaderboard.bestipad001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,在一局中盡可能超過更多車輛。,Game Center,leaderboard.bestipad001fast.description,≤ 500 characters,needs_review,
Fast,快速,Game Center,leaderboard.bestipad001fast.difficulty,,needs_review,
overtake,超車,Game Center,leaderboard.bestipad001fast.suffixSingular,,needs_review,
overtakes,超車,Game Center,leaderboard.bestipad001fast.suffixPlural,,needs_review,
iPad High Score - Rapid,iPad 最高分 - Rapid,Game Center,leaderboard.bestipad001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,在一局中盡可能超過更多車輛。,Game Center,leaderboard.bestipad001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestipad001test.difficulty,,needs_review,
overtake,超車,Game Center,leaderboard.bestipad001test.suffixSingular,,needs_review,
overtakes,超車,Game Center,leaderboard.bestipad001test.suffixPlural,,needs_review,
Mac High Score - Cruise,Mac 最高分 - Cruise,Game Center,leaderboard.bestmacos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,在一局中盡可能超過更多車輛。,Game Center,leaderboard.bestmacos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestmacos001cruise.difficulty,,needs_review,
overtake,超車,Game Center,leaderboard.bestmacos001cruise.suffixSingular,,needs_review,
overtakes,超車,Game Center,leaderboard.bestmacos001cruise.suffixPlural,,needs_review,
Mac High Score - Fast,Mac 最高分 - 快速,Game Center,leaderboard.bestmacos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,在一局中盡可能超過更多車輛。,Game Center,leaderboard.bestmacos001fast.description,≤ 500 characters,needs_review,
Fast,快速,Game Center,leaderboard.bestmacos001fast.difficulty,,needs_review,
overtake,超車,Game Center,leaderboard.bestmacos001fast.suffixSingular,,needs_review,
overtakes,超車,Game Center,leaderboard.bestmacos001fast.suffixPlural,,needs_review,
Mac High Score - Rapid,Mac 最高分 - Rapid,Game Center,leaderboard.bestmacos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,在一局中盡可能超過更多車輛。,Game Center,leaderboard.bestmacos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestmacos001test.difficulty,,needs_review,
overtake,超車,Game Center,leaderboard.bestmacos001test.suffixSingular,,needs_review,
overtakes,超車,Game Center,leaderboard.bestmacos001test.suffixPlural,,needs_review,
Watch High Score - Cruise,Apple Watch 最高分 - Cruise,Game Center,leaderboard.bestwatchos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,在一局中盡可能超過更多車輛。,Game Center,leaderboard.bestwatchos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestwatchos001cruise.difficulty,,needs_review,
overtake,超車,Game Center,leaderboard.bestwatchos001cruise.suffixSingular,,needs_review,
overtakes,超車,Game Center,leaderboard.bestwatchos001cruise.suffixPlural,,needs_review,
Apple Watch High Score - Fast,Apple Watch 最高分 - 快速,Game Center,leaderboard.bestwatchos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,在一局中盡可能超過更多車輛。,Game Center,leaderboard.bestwatchos001fast.description,≤ 500 characters,needs_review,
Fast,快速,Game Center,leaderboard.bestwatchos001fast.difficulty,,needs_review,
overtake,超車,Game Center,leaderboard.bestwatchos001fast.suffixSingular,,needs_review,
overtakes,超車,Game Center,leaderboard.bestwatchos001fast.suffixPlural,,needs_review,
Apple Watch High Score - Rapid,Apple Watch 最高分 - Rapid,Game Center,leaderboard.bestwatchos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,在一局中盡可能超過更多車輛。,Game Center,leaderboard.bestwatchos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestwatchos001test.difficulty,,needs_review,
overtake,超車,Game Center,leaderboard.bestwatchos001test.suffixSingular,,needs_review,
overtakes,超車,Game Center,leaderboard.bestwatchos001test.suffixPlural,,needs_review,
Race Through Endless Traffic,穿越無盡車流,Screenshots,slide.0.title,,needs_review,
Dodge traffic and chase overtakes in a retro arcade racer.,閃避車流，在復古街機中追逐超車。,Screenshots,slide.0.body,,needs_review,
Simple Controls. Pure Arcade Action,簡單操作。純粹街機,Screenshots,slide.1.title,,needs_review,
Move left. Move right. Don't crash. Deceptively simple.,左移。右移。別撞車。看似簡單。,Screenshots,slide.1.body,,needs_review,
One Wrong Move. Game Over,一步失誤，遊戲結束,Screenshots,slide.2.title,,needs_review,
"One mistake ends your run. Restart fast, chase your high score!",一個失誤就結束。快速重來，挑戰最高分！,Screenshots,slide.2.body,,needs_review,
Accessibility Front and Center,無障礙設計放首位,Screenshots,slide.3.title,,needs_review,
"VoiceOver, audio cues, haptics, larger text, and adaptable gameplay settings.",VoiceOver、音效提示、觸覺、較大字體與可調設定。,Screenshots,slide.3.body,,needs_review,
Race Friends with SharePlay,SharePlay 與好友競賽,Screenshots,slide.4.title,,needs_review,
"Challenge friends for free. Countdown, compete, rematch.",免費挑戰好友。倒數、對戰、重賽。,Screenshots,slide.4.body,,needs_review,
Climb the Leaderboard,衝上排行榜,Screenshots,slide.5.title,,needs_review,
Game Center scores and friend markers keep every run competitive.,Game Center 分數與好友標記讓每局都競爭感十足。,Screenshots,slide.5.body,,needs_review,
Customize Your Experience,自訂你的體驗,Screenshots,slide.6.title,,needs_review,
"Tune volume, haptics, controls… Go Cruise, Fast, or Rapid!",調整音量、觸覺、操作… Cruise、Fast 或 Rapid！,Screenshots,slide.6.body,,needs_review,
Choose Your Retro Aesthetic,選擇復古風格,Screenshots,slide.7.title,,needs_review,
"Switch between four retro eras, from Pocket to 16-Bit.",在四個復古時代間切換，從 Pocket 到 16-Bit。,Screenshots,slide.7.body,,needs_review,
Unlock Retro Achievements,解鎖復古成就,Screenshots,slide.8.title,,needs_review,
Earn Game Center trophies as you race and improve.,競速進步，贏得 Game Center 獎盃。,Screenshots,slide.8.body,,needs_review,
Play Solo Or With Friends,單人或與好友同玩,Screenshots,slide.9.title,,needs_review,
"Daily free plays, leaderboards, and live friend races.",每日免費次數、排行榜與即時好友競賽。,Screenshots,slide.9.body,,needs_review,
"Discover two new visual styles: bold 8-Bit and richly detailed 16-Bit. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.

Testing focus:
- Preview every theme in the Style Gallery and check that cars and helmets stay clear
- Start a SharePlay race with a friend on iPhone, iPad, or Mac
- Compare performance before and after longer runs
- Try landscape layouts, menus, and the game-over flow
- Complete a run with VoiceOver and confirm every announcement is clear","探索兩種全新視覺風格：醒目的 8-Bit 與細節豐富的 16-Bit。全新的風格藝廊讓你在選擇最愛之前預覽每個主題。

SharePlay 好友競賽現在除了 iPhone 與 iPad，也能在 Mac 上進行。

此更新也提升效能與橫向版面，改善選單和遊戲結束畫面，並讓所有主題中的車輛與頭盔更加清晰。

RetroRapid! 現已完整支援土耳其文與波蘭文。

感謝你與我們一起競速。

測試重點：
- 在風格圖庫預覽每個主題，確認車輛與安全帽清楚易辨
- 在 iPhone、iPad 或 Mac 與好友開始 SharePlay 競賽
- 比較長時間遊玩前後的效能
- 測試橫向版面、選單與遊戲結束流程
- 使用 VoiceOver 完成一局並確認所有語音提示清楚",TestFlight,whats-new,"≤ 4,000 characters",needs_review,
