English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
Complete a run using VoiceOver controls.,Completa una partida usant el VoiceOver.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using VoiceOver controls.,Has completat una partida usant el VoiceOver.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.earnedDescription,≤ 200 characters,needs_review,
Digital Crown Controls,Controls de Corona Digital,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.name,≤ 100 characters,needs_review,
Complete a run using Digital Crown controls.,Completa una partida usant la Corona Digital.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Digital Crown controls.,Has completat una partida usant la Corona Digital.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.earnedDescription,≤ 200 characters,needs_review,
Game Controller Controls,Controls de Comandament,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.name,≤ 100 characters,needs_review,
Complete a run using Game Controller controls.,Completa una partida usant un comandament.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Game Controller controls.,Has completat una partida usant un comandament.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.earnedDescription,≤ 200 characters,needs_review,
GAAD Assistive Week,Setmana GAAD Assistiva,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.name,≤ 100 characters,needs_review,
Complete a run during GAAD week using assistive technology.,Completa una partida durant la setmana de GAAD usant una tecnologia d'assistència.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run during GAAD week using assistive technology.,Has completat una partida durant la setmana de GAAD usant una tecnologia d'assistència.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.earnedDescription,≤ 200 characters,needs_review,
iPhone High Score - Cruise,iPhone Top score - Cruise,Game Center,leaderboard.bestios001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Avança tants cotxes com pugues en una sola partida.,Game Center,leaderboard.bestios001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestios001cruise.difficulty,,needs_review,
overtake,avançament,Game Center,leaderboard.bestios001cruise.suffixSingular,,needs_review,
overtakes,avançaments,Game Center,leaderboard.bestios001cruise.suffixPlural,,needs_review,
iPhone High Score - Fast,iPhone Top score - Ràpid,Game Center,leaderboard.bestios001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Avança tants cotxes com pugues en una sola partida.,Game Center,leaderboard.bestios001fast.description,≤ 500 characters,needs_review,
Fast,Fast,Game Center,leaderboard.bestios001fast.difficulty,,needs_review,
overtake,avançament,Game Center,leaderboard.bestios001fast.suffixSingular,,needs_review,
overtakes,avançaments,Game Center,leaderboard.bestios001fast.suffixPlural,,needs_review,
iPhone High Score - Rapid,iPhone Top score - Rapid,Game Center,leaderboard.bestios001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Avança tants cotxes com pugues en una sola partida.,Game Center,leaderboard.bestios001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestios001test.difficulty,,needs_review,
overtake,avançament,Game Center,leaderboard.bestios001test.suffixSingular,,needs_review,
overtakes,avançaments,Game Center,leaderboard.bestios001test.suffixPlural,,needs_review,
iPad High Score - Cruise,iPad Millor puntuació - Cruise,Game Center,leaderboard.bestipad001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Avança tants cotxes com pugues en una sola partida.,Game Center,leaderboard.bestipad001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestipad001cruise.difficulty,,needs_review,
overtake,avançament,Game Center,leaderboard.bestipad001cruise.suffixSingular,,needs_review,
overtakes,avançaments,Game Center,leaderboard.bestipad001cruise.suffixPlural,,needs_review,
iPad High Score - Fast,iPad Millor puntuació - Ràpid,Game Center,leaderboard.bestipad001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Avança tants cotxes com pugues en una sola partida.,Game Center,leaderboard.bestipad001fast.description,≤ 500 characters,needs_review,
Fast,Fast,Game Center,leaderboard.bestipad001fast.difficulty,,needs_review,
overtake,avançament,Game Center,leaderboard.bestipad001fast.suffixSingular,,needs_review,
overtakes,avançaments,Game Center,leaderboard.bestipad001fast.suffixPlural,,needs_review,
iPad High Score - Rapid,iPad Millor puntuació - Rapid,Game Center,leaderboard.bestipad001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Avança tants cotxes com pugues en una sola partida.,Game Center,leaderboard.bestipad001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestipad001test.difficulty,,needs_review,
overtake,avançament,Game Center,leaderboard.bestipad001test.suffixSingular,,needs_review,
overtakes,avançaments,Game Center,leaderboard.bestipad001test.suffixPlural,,needs_review,
Mac High Score - Cruise,Mac Millor puntuació - Cruise,Game Center,leaderboard.bestmacos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Avança tants cotxes com pugues en una sola partida.,Game Center,leaderboard.bestmacos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestmacos001cruise.difficulty,,needs_review,
overtake,avançament,Game Center,leaderboard.bestmacos001cruise.suffixSingular,,needs_review,
overtakes,avançaments,Game Center,leaderboard.bestmacos001cruise.suffixPlural,,needs_review,
Mac High Score - Fast,Mac Millor puntuació - Ràpid,Game Center,leaderboard.bestmacos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Avança tants cotxes com pugues en una sola partida.,Game Center,leaderboard.bestmacos001fast.description,≤ 500 characters,needs_review,
Fast,Fast,Game Center,leaderboard.bestmacos001fast.difficulty,,needs_review,
overtake,avançament,Game Center,leaderboard.bestmacos001fast.suffixSingular,,needs_review,
overtakes,avançaments,Game Center,leaderboard.bestmacos001fast.suffixPlural,,needs_review,
Mac High Score - Rapid,Mac Millor puntuació - Rapid,Game Center,leaderboard.bestmacos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Avança tants cotxes com pugues en una sola partida.,Game Center,leaderboard.bestmacos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestmacos001test.difficulty,,needs_review,
overtake,avançament,Game Center,leaderboard.bestmacos001test.suffixSingular,,needs_review,
overtakes,avançaments,Game Center,leaderboard.bestmacos001test.suffixPlural,,needs_review,
Watch High Score - Cruise,Apple Watch Top score - Cruise,Game Center,leaderboard.bestwatchos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Avança tants cotxes com pugues en una sola partida.,Game Center,leaderboard.bestwatchos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestwatchos001cruise.difficulty,,needs_review,
overtake,avançament,Game Center,leaderboard.bestwatchos001cruise.suffixSingular,,needs_review,
overtakes,avançaments,Game Center,leaderboard.bestwatchos001cruise.suffixPlural,,needs_review,
Apple Watch High Score - Fast,Apple Watch Top score - Ràpid,Game Center,leaderboard.bestwatchos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Avança tants cotxes com pugues en una sola partida.,Game Center,leaderboard.bestwatchos001fast.description,≤ 500 characters,needs_review,
Fast,Fast,Game Center,leaderboard.bestwatchos001fast.difficulty,,needs_review,
overtake,avançament,Game Center,leaderboard.bestwatchos001fast.suffixSingular,,needs_review,
overtakes,avançaments,Game Center,leaderboard.bestwatchos001fast.suffixPlural,,needs_review,
Apple Watch High Score - Rapid,Apple Watch Top score - Rapid,Game Center,leaderboard.bestwatchos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,Avança tants cotxes com pugues en una sola partida.,Game Center,leaderboard.bestwatchos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestwatchos001test.difficulty,,needs_review,
overtake,avançament,Game Center,leaderboard.bestwatchos001test.suffixSingular,,needs_review,
overtakes,avançaments,Game Center,leaderboard.bestwatchos001test.suffixPlural,,needs_review,
Race Through Endless Traffic,Esquiva trànsit sense fi,Screenshots,slide.0.title,,needs_review,
Dodge traffic and chase overtakes in a retro arcade racer.,Esquiva trànsit i acumula avançaments en este arcade de carreres retro.,Screenshots,slide.0.body,,needs_review,
Simple Controls. Pure Arcade Action,Controls simples. Acció arcade pura,Screenshots,slide.1.title,,needs_review,
Move left. Move right. Don't crash. Deceptively simple.,Esquerra. Dreta. No xoques. Enganyosament simple.,Screenshots,slide.1.body,,needs_review,
One Wrong Move. Game Over,Un error. Game Over,Screenshots,slide.2.title,,needs_review,
"One mistake ends your run. Restart fast, chase your high score!",Un error acaba la teua partida. Reinicia i perseguix el teu rècord!,Screenshots,slide.2.body,,needs_review,
Accessibility Front and Center,Accessibilitat al davant,Screenshots,slide.3.title,,needs_review,
"VoiceOver, audio cues, haptics, larger text, and adaptable gameplay settings.","VoiceOver, pistes d'àudio, hàptics, text més gran i opcions de joc adaptables.",Screenshots,slide.3.body,,needs_review,
Race Friends with SharePlay,Corre amb amics amb SharePlay,Screenshots,slide.4.title,,needs_review,
"Challenge friends for free. Countdown, compete, rematch.","Desafia amistats gratis. Compte enrere, competeix, revenja.",Screenshots,slide.4.body,,needs_review,
Climb the Leaderboard,Puja en la classificació,Screenshots,slide.5.title,,needs_review,
Game Center scores and friend markers keep every run competitive.,Puntuacions de Game Center i marcadors d'amistats mantenen cada partida competitiva.,Screenshots,slide.5.body,,needs_review,
Customize Your Experience,Personalitza la teua experiència,Screenshots,slide.6.title,,needs_review,
"Tune volume, haptics, controls… Go Cruise, Fast, or Rapid!","Volum, hàptics, controls… Cruise, Fast o Rapid!",Screenshots,slide.6.body,,needs_review,
Choose Your Retro Aesthetic,Tria la teua estètica retro,Screenshots,slide.7.title,,needs_review,
"Switch between four retro eras, from Pocket to CRT.","Canvia entre quatre èpoques retro, de Pocket a CRT.",Screenshots,slide.7.body,,needs_review,
Unlock Retro Achievements,Desbloqueja assoliments retro,Screenshots,slide.8.title,,needs_review,
Earn Game Center trophies as you race and improve.,Guanya trofeus de Game Center mentre corres i millores.,Screenshots,slide.8.body,,needs_review,
Play Solo Or With Friends,Juga en solitari o amb amics,Screenshots,slide.9.title,,needs_review,
"Daily free plays, leaderboards, and live friend races.","Partides gratis diàries, classificacions i carreres live amb amics.",Screenshots,slide.9.body,,needs_review,
"Discover two new visual styles: Cartridge and CRT. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.

Testing focus:
- Preview every theme in the Style Gallery and check that cars and helmets stay clear
- Start a SharePlay race with a friend on iPhone, iPad, or Mac
- Compare performance before and after longer runs
- Try landscape layouts, menus, and the game-over flow
- Complete a run with VoiceOver and confirm every announcement is clear","Descobrix dos estils visuals nous: Cartridge i CRT. La nova Galeria d'estils et permet vore cada tema abans de triar el teu preferit.

Les carreres SharePlay amb amistats ara també funcionen a Mac, a més d'iPhone i iPad.

Esta actualització també millora el rendiment i els dissenys horitzontals, polix els menús i les pantalles de final de partida i fa que els cotxes i els cascos es vegen més clars en tots els temes.

RetroRapid! ja està completament localitzat en turc i polonés.

Gràcies per córrer amb nosaltres.

Aspectes que cal provar:
- Previsualitza cada tema en la Galeria d'estils i comprova que cotxes i cascos es vegen nítids
- Inicia una carrera SharePlay amb una amistat en iPhone, iPad o Mac
- Compara el rendiment abans i després de partides llargues
- Prova els dissenys horitzontals, els menús i la pantalla de final de partida
- Completa una partida amb VoiceOver i comprova tots els anuncis",TestFlight,whats-new,"≤ 4,000 characters",needs_review,
