English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
You completed a run using VoiceOver controls.,VoiceOver 조작으로 한 판을 완주했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.earnedDescription,≤ 200 characters,needs_review,
Digital Crown Controls,Digital Crown 조작,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.name,≤ 100 characters,needs_review,
Complete a run using Digital Crown controls.,Digital Crown 조작으로 한 판을 완주하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Digital Crown controls.,Digital Crown 조작으로 한 판을 완주했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.earnedDescription,≤ 200 characters,needs_review,
Game Controller Controls,게임 컨트롤러 조작,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.name,≤ 100 characters,needs_review,
Complete a run using Game Controller controls.,게임 컨트롤러 조작으로 한 판을 완주하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Game Controller controls.,게임 컨트롤러 조작으로 한 판을 완주했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.earnedDescription,≤ 200 characters,needs_review,
GAAD Assistive Week,GAAD Assistive Week,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.name,≤ 100 characters,needs_review,
Complete a run during GAAD week using assistive technology.,GAAD 주간에 보조 기술을 사용해 한 판을 완주하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run during GAAD week using assistive technology.,GAAD 주간에 보조 기술을 사용해 한 판을 완주했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.earnedDescription,≤ 200 characters,needs_review,
iPhone High Score - Cruise,iPhone 최고 점수 - Cruise,Game Center,leaderboard.bestios001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,한 판에서 최대한 많은 차를 추월하세요.,Game Center,leaderboard.bestios001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestios001cruise.difficulty,,needs_review,
overtake,추월,Game Center,leaderboard.bestios001cruise.suffixSingular,,needs_review,
overtakes,추월,Game Center,leaderboard.bestios001cruise.suffixPlural,,needs_review,
iPhone High Score - Fast,iPhone 최고 점수 - 패스트,Game Center,leaderboard.bestios001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,한 판에서 최대한 많은 차를 추월하세요.,Game Center,leaderboard.bestios001fast.description,≤ 500 characters,needs_review,
Fast,패스트,Game Center,leaderboard.bestios001fast.difficulty,,needs_review,
overtake,추월,Game Center,leaderboard.bestios001fast.suffixSingular,,needs_review,
overtakes,추월,Game Center,leaderboard.bestios001fast.suffixPlural,,needs_review,
iPhone High Score - Rapid,iPhone 최고 점수 - Rapid,Game Center,leaderboard.bestios001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,한 판에서 최대한 많은 차를 추월하세요.,Game Center,leaderboard.bestios001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestios001test.difficulty,,needs_review,
overtake,추월,Game Center,leaderboard.bestios001test.suffixSingular,,needs_review,
overtakes,추월,Game Center,leaderboard.bestios001test.suffixPlural,,needs_review,
iPad High Score - Cruise,iPad 최고 점수 - Cruise,Game Center,leaderboard.bestipad001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,한 판에서 최대한 많은 차를 추월하세요.,Game Center,leaderboard.bestipad001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestipad001cruise.difficulty,,needs_review,
overtake,추월,Game Center,leaderboard.bestipad001cruise.suffixSingular,,needs_review,
overtakes,추월,Game Center,leaderboard.bestipad001cruise.suffixPlural,,needs_review,
iPad High Score - Fast,iPad 최고 점수 - 패스트,Game Center,leaderboard.bestipad001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,한 판에서 최대한 많은 차를 추월하세요.,Game Center,leaderboard.bestipad001fast.description,≤ 500 characters,needs_review,
Fast,패스트,Game Center,leaderboard.bestipad001fast.difficulty,,needs_review,
overtake,추월,Game Center,leaderboard.bestipad001fast.suffixSingular,,needs_review,
overtakes,추월,Game Center,leaderboard.bestipad001fast.suffixPlural,,needs_review,
iPad High Score - Rapid,iPad 최고 점수 - Rapid,Game Center,leaderboard.bestipad001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,한 판에서 최대한 많은 차를 추월하세요.,Game Center,leaderboard.bestipad001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestipad001test.difficulty,,needs_review,
overtake,추월,Game Center,leaderboard.bestipad001test.suffixSingular,,needs_review,
overtakes,추월,Game Center,leaderboard.bestipad001test.suffixPlural,,needs_review,
Mac High Score - Cruise,Mac 최고 점수 - Cruise,Game Center,leaderboard.bestmacos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,한 판에서 최대한 많은 차를 추월하세요.,Game Center,leaderboard.bestmacos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestmacos001cruise.difficulty,,needs_review,
overtake,추월,Game Center,leaderboard.bestmacos001cruise.suffixSingular,,needs_review,
overtakes,추월,Game Center,leaderboard.bestmacos001cruise.suffixPlural,,needs_review,
Mac High Score - Fast,Mac 최고 점수 - 패스트,Game Center,leaderboard.bestmacos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,한 판에서 최대한 많은 차를 추월하세요.,Game Center,leaderboard.bestmacos001fast.description,≤ 500 characters,needs_review,
Fast,패스트,Game Center,leaderboard.bestmacos001fast.difficulty,,needs_review,
overtake,추월,Game Center,leaderboard.bestmacos001fast.suffixSingular,,needs_review,
overtakes,추월,Game Center,leaderboard.bestmacos001fast.suffixPlural,,needs_review,
Mac High Score - Rapid,Mac 최고 점수 - Rapid,Game Center,leaderboard.bestmacos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,한 판에서 최대한 많은 차를 추월하세요.,Game Center,leaderboard.bestmacos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestmacos001test.difficulty,,needs_review,
overtake,추월,Game Center,leaderboard.bestmacos001test.suffixSingular,,needs_review,
overtakes,추월,Game Center,leaderboard.bestmacos001test.suffixPlural,,needs_review,
Watch High Score - Cruise,Apple Watch 최고 점수 - Cruise,Game Center,leaderboard.bestwatchos001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,한 판에서 최대한 많은 차를 추월하세요.,Game Center,leaderboard.bestwatchos001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestwatchos001cruise.difficulty,,needs_review,
overtake,추월,Game Center,leaderboard.bestwatchos001cruise.suffixSingular,,needs_review,
overtakes,추월,Game Center,leaderboard.bestwatchos001cruise.suffixPlural,,needs_review,
Apple Watch High Score - Fast,Apple Watch 최고 점수 - 패스트,Game Center,leaderboard.bestwatchos001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,한 판에서 최대한 많은 차를 추월하세요.,Game Center,leaderboard.bestwatchos001fast.description,≤ 500 characters,needs_review,
Fast,패스트,Game Center,leaderboard.bestwatchos001fast.difficulty,,needs_review,
overtake,추월,Game Center,leaderboard.bestwatchos001fast.suffixSingular,,needs_review,
overtakes,추월,Game Center,leaderboard.bestwatchos001fast.suffixPlural,,needs_review,
Apple Watch High Score - Rapid,Apple Watch 최고 점수 - Rapid,Game Center,leaderboard.bestwatchos001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,한 판에서 최대한 많은 차를 추월하세요.,Game Center,leaderboard.bestwatchos001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestwatchos001test.difficulty,,needs_review,
overtake,추월,Game Center,leaderboard.bestwatchos001test.suffixSingular,,needs_review,
overtakes,추월,Game Center,leaderboard.bestwatchos001test.suffixPlural,,needs_review,
Race Through Endless Traffic,끝없는 교통을 질주,Screenshots,slide.0.title,,needs_review,
Dodge traffic and chase overtakes in a retro arcade racer.,교통을 피하고 레트로 아케이드에서 추월을 노려보세요.,Screenshots,slide.0.body,,needs_review,
Simple Controls. Pure Arcade Action,간단한 조작. 순수 아케이드,Screenshots,slide.1.title,,needs_review,
Move left. Move right. Don't crash. Deceptively simple.,왼쪽. 오른쪽. 충돌 금지. 단순하지만 깊어요.,Screenshots,slide.1.body,,needs_review,
One Wrong Move. Game Over,"한 번의 실수, 게임 오버",Screenshots,slide.2.title,,needs_review,
"One mistake ends your run. Restart fast, chase your high score!",실수 한 번이면 끝. 빠르게 재시작하고 최고 점수에 도전!,Screenshots,slide.2.body,,needs_review,
Accessibility Front and Center,접근성을 중심에,Screenshots,slide.3.title,,needs_review,
"VoiceOver, audio cues, haptics, larger text, and adaptable gameplay settings.","VoiceOver, 오디오 큐, 햅틱, 큰 텍스트, 맞춤 설정.",Screenshots,slide.3.body,,needs_review,
Race Friends with SharePlay,SharePlay로 친구와 레이스,Screenshots,slide.4.title,,needs_review,
"Challenge friends for free. Countdown, compete, rematch.","무료로 친구에게 도전. 카운트다운, 대전, 리매치.",Screenshots,slide.4.body,,needs_review,
Climb the Leaderboard,리더보드를 올라가세요,Screenshots,slide.5.title,,needs_review,
Game Center scores and friend markers keep every run competitive.,Game Center 점수와 친구 마커로 매 판이 경쟁적.,Screenshots,slide.5.body,,needs_review,
Customize Your Experience,경험을 맞춤 설정,Screenshots,slide.6.title,,needs_review,
"Tune volume, haptics, controls… Go Cruise, Fast, or Rapid!","볼륨, 햅틱, 조작… Cruise, Fast, Rapid!",Screenshots,slide.6.body,,needs_review,
Choose Your Retro Aesthetic,레트로 스타일 선택,Screenshots,slide.7.title,,needs_review,
"Switch between four retro eras, from Pocket to 16-Bit.",Pocket부터 16-Bit까지 네 가지 레트로 시대를 전환하세요.,Screenshots,slide.7.body,,needs_review,
Unlock Retro Achievements,레트로 업적 해제,Screenshots,slide.8.title,,needs_review,
Earn Game Center trophies as you race and improve.,레이스하며 성장하고 Game Center 트로피를 획득.,Screenshots,slide.8.body,,needs_review,
Play Solo Or With Friends,솔로 또는 친구와,Screenshots,slide.9.title,,needs_review,
"Daily free plays, leaderboards, and live friend races.","매일 무료 플레이, 리더보드, 라이브 친구 레이스.",Screenshots,slide.9.body,,needs_review,
"Discover two new visual styles: bold 8-Bit and richly detailed 16-Bit. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.

Testing focus:
- Preview every theme in the Style Gallery and check that cars and helmets stay clear
- Start a SharePlay race with a friend on iPhone, iPad, or Mac
- Compare performance before and after longer runs
- Try landscape layouts, menus, and the game-over flow
- Complete a run with VoiceOver and confirm every announcement is clear","선명한 8-Bit와 풍부한 디테일의 16-Bit, 두 가지 새로운 비주얼 스타일을 만나 보세요. 새로운 스타일 갤러리에서 좋아하는 테마를 고르기 전에 모두 미리 볼 수 있어요.

SharePlay 친구 레이스를 이제 iPhone과 iPad뿐 아니라 Mac에서도 즐길 수 있어요.

성능과 가로 레이아웃을 개선하고, 메뉴와 게임 오버 화면을 다듬고, 모든 테마의 자동차와 헬멧을 더 선명하게 만들었어요.

RetroRapid!가 터키어와 폴란드어를 완벽하게 지원해요.

함께 레이스해 주셔서 감사합니다.

테스트 중점 사항:
- 스타일 갤러리에서 모든 테마를 미리 보고 자동차와 헬멧이 선명한지 확인해 주세요
- iPhone, iPad 또는 Mac에서 친구와 SharePlay 레이스를 시작해 주세요
- 긴 플레이 전후의 성능을 비교해 주세요
- 가로 레이아웃, 메뉴, 게임 오버 화면을 확인해 주세요
- VoiceOver로 한 판을 마치고 모든 안내가 명확한지 확인해 주세요",TestFlight,whats-new,"≤ 4,000 characters",needs_review,
